index,confirmed,released,deceased
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,8,0,0
32,0,0,0
33,3,0,0
34,8,0,0
35,15,0,0
36,8,0,0
37,16,0,0
38,3,0,0
39,4,0,0
40,15,0,0
41,3,0,0
42,5,1,0
43,2,0,0
44,2,1,0
45,0,0,0
46,3,0,0
47,1,0,0
48,0,7,0
49,0,1,0
50,0,0,0
51,2,11,0
52,1,8,0
53,1,7,0
54,3,4,0
55,3,12,1
56,1,1,0
57,0,1,0
58,0,4,0
59,0,0,0
60,1,2,0
61,0,7,0
62,0,2,0
63,1,2,0
64,2,0,0
65,1,2,0
66,0,2,1
67,1,6,0
68,1,0,0
69,3,4,1
70,1,2,0
71,1,0,0
72,3,0,0
73,0,0,0
74,0,1,0
75,0,2,0
76,0,0,0
77,0,1,0
78,1,0,0
79,2,3,0
80,0,3,0
81,1,1,0
82,0,2,0
83,0,3,0
84,0,0,0
85,0,0,0
86,1,4,0
87,3,4,0
88,0,1,0
89,0,0,0
90,0,3,0
91,2,0,0
92,0,0,0
93,2,0,0
94,1,1,0
95,1,0,0
96,0,0,0
97,1,0,0
98,0,1,0
99,0,-1,0
100,0,0,0
101,0,0,0
102,0,0,0
103,1,1,0
104,0,0,0
105,0,0,0
106,0,0,0
107,0,2,0
108,0,1,0
109,2,3,0
110,1,2,0
111,0,0,0
112,0,0,0
113,0,0,0
114,3,1,0
115,0,1,0
116,0,0,0
117,0,3,0
118,0,0,0
119,0,0,0
120,0,0,0
121,0,1,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,4,0
129,1,1,0
130,0,0,0
131,1,2,0
132,1,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,1,0
139,0,1,0
140,0,1,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,1,0
146,0,0,0
147,0,0,0
148,1,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,2,0,0
153,0,0,0
154,0,0,0
155,0,0,0
156,2,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,1,0
161,1,0,0
162,1,-1,0
