index,confirmed,released,deceased
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,3,0,0
33,4,0,0
34,20,0,0
35,24,0,0
36,27,0,0
37,35,0,0
38,41,0,0
39,45,0,0
40,37,0,0
41,45,0,0
42,51,0,0
43,53,0,0
44,52,0,0
45,61,0,0
46,64,3,0
47,70,5,0
48,70,5,0
49,65,5,1
50,60,8,1
51,49,8,1
52,39,6,1
53,22,6,0
54,14,8,0
55,10,13,0
56,7,15,0
57,6,16,0
58,4,20,0
59,5,21,0
60,6,24,0
61,7,28,0
62,12,33,1
63,12,36,1
64,12,37,0
65,11,38,0
66,10,37,1
67,10,37,1
68,5,36,1
69,4,37,1
70,4,37,1
71,5,37,1
72,5,38,1
73,4,31,1
74,3,27,1
75,3,24,1
76,3,21,1
77,2,18,0
78,2,16,1
79,2,16,1
80,2,16,0
81,1,14,0
82,2,16,0
83,2,15,0
84,2,13,0
85,2,12,0
86,3,10,0
87,4,9,0
88,3,7,0
89,3,4,0
90,3,4,0
91,3,5,0
92,2,5,0
93,1,5,0
94,1,5,0
95,1,7,0
96,0,7,0
97,0,6,0
98,0,6,0
99,0,6,0
100,0,5,0
101,0,6,0
102,0,7,0
103,0,6,0
104,0,6,0
105,0,7,0
106,0,7,0
107,0,7,0
108,0,6,0
109,0,7,0
110,0,7,0
111,0,7,0
112,0,6,0
113,0,6,0
114,0,5,0
115,0,4,0
116,0,4,0
117,0,4,0
118,0,4,0
119,0,3,0
120,0,3,0
121,0,4,0
122,0,4,0
123,0,3,0
124,0,3,0
125,0,3,0
126,1,3,0
127,1,3,0
128,1,2,0
129,1,2,0
130,1,2,0
131,1,2,0
132,0,1,0
133,0,1,0
134,0,1,0
135,0,1,0
136,0,1,0
137,0,1,0
138,0,1,0
139,0,1,0
140,0,1,0
141,0,1,0
142,0,1,0
143,0,1,0
144,0,1,0
145,0,1,0
146,0,1,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,0,0,0
154,0,1,0
155,0,1,0
156,0,1,0
157,0,0,0
158,0,0,0
159,0,1,0
160,0,1,0
161,0,1,0
162,0,1,0
