index,confirmed,released,deceased
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,2.0,0.0,0.0
13,1.0,0.0,0.0
14,1.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,1.0,0.0,0.0
19,2.0,0.0,0.0
20,0.0,0.0,0.0
21,1.0,0.0,0.0
22,1.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,6.0,0.0,0.0
32,22.0,0.0,0.0
33,46.0,0.0,0.0
34,104.0,0.0,0.0
35,127.0,0.0,0.0
36,130.0,0.0,1.0
37,121.0,0.0,2.0
38,137.0,0.0,1.0
39,259.0,0.0,0.0
40,354.0,0.0,0.0
41,457.0,0.0,1.0
42,461.0,1.0,1.0
43,348.0,2.0,1.0
44,353.0,1.0,3.0
45,367.0,4.0,3.0
46,312.0,13.0,2.0
47,317.0,15.0,2.0
48,329.0,8.0,2.0
49,280.0,6.0,2.0
50,200.0,11.0,2.0
51,123.0,36.0,1.0
52,120.0,38.0,3.0
53,114.0,24.0,3.0
54,70.0,70.0,1.0
55,68.0,122.0,1.0
56,58.0,105.0,1.0
57,45.0,138.0,0.0
58,49.0,184.0,1.0
59,51.0,130.0,2.0
60,74.0,179.0,2.0
61,73.0,225.0,3.0
62,71.0,217.0,3.0
63,72.0,222.0,2.0
64,42.0,180.0,3.0
65,33.0,195.0,4.0
66,36.0,184.0,4.0
67,40.0,209.0,3.0
68,47.0,261.0,4.0
69,60.0,220.0,3.0
70,65.0,163.0,3.0
71,46.0,135.0,4.0
72,53.0,121.0,2.0
73,63.0,107.0,1.0
74,50.0,136.0,2.0
75,41.0,147.0,3.0
76,44.0,161.0,2.0
77,41.0,143.0,2.0
78,30.0,86.0,2.0
79,21.0,72.0,2.0
80,21.0,57.0,3.0
81,19.0,90.0,2.0
82,14.0,110.0,1.0
83,14.0,86.0,2.0
84,11.0,77.0,1.0
85,8.0,63.0,0.0
86,11.0,50.0,2.0
87,10.0,53.0,2.0
88,11.0,71.0,2.0
89,6.0,66.0,1.0
90,5.0,55.0,0.0
91,4.0,66.0,0.0
92,2.0,56.0,1.0
93,2.0,40.0,1.0
94,2.0,37.0,0.0
95,2.0,57.0,0.0
96,2.0,65.0,0.0
97,2.0,54.0,0.0
98,3.0,51.0,0.0
99,3.0,38.0,1.0
100,4.0,36.0,0.0
101,3.0,37.0,0.0
102,1.0,53.0,0.0
103,0.0,40.0,0.0
104,0.0,13.0,0.0
105,2.0,28.0,0.0
106,2.0,25.0,0.0
107,0.0,25.0,0.0
108,0.0,27.0,1.0
109,0.0,35.0,0.0
110,2.0,39.0,0.0
111,8.0,40.0,0.0
112,12.0,33.0,0.0
113,17.0,16.0,0.0
114,16.0,14.0,0.0
115,14.0,12.0,0.0
116,14.0,18.0,0.0
117,16.0,27.0,0.0
118,10.0,18.0,0.0
119,4.0,14.0,0.0
120,4.0,9.0,0.0
121,5.0,12.0,0.0
122,12.0,42.0,0.0
123,11.0,52.0,0.0
124,6.0,21.0,0.0
125,8.0,11.0,0.0
126,11.0,9.0,0.0
127,11.0,6.0,0.0
128,8.0,15.0,0.0
129,16.0,16.0,0.0
130,35.0,11.0,0.0
131,40.0,13.0,0.0
132,27.0,14.0,0.0
133,16.0,9.0,0.0
134,17.0,5.0,0.0
135,22.0,10.0,0.0
136,28.0,10.0,0.0
137,28.0,12.0,0.0
138,23.0,9.0,0.0
139,25.0,6.0,0.0
140,30.0,11.0,0.0
141,28.0,7.0,0.0
142,22.0,8.0,0.0
143,25.0,9.0,1.0
144,27.0,14.0,0.0
145,28.0,14.0,0.0
146,29.0,8.0,0.0
147,25.0,13.0,0.0
148,18.0,9.0,0.0
149,16.0,11.0,0.0
150,17.0,12.0,0.0
151,27.0,11.0,0.0
152,29.0,14.0,0.0
153,24.0,13.0,0.0
154,27.0,9.0,0.0
155,16.0,6.0,0.0
156,8.0,10.0,0.0
157,15.0,9.0,0.0
158,16.0,17.0,0.0
159,16.0,73.0,0.0
160,22.0,106.0,0.0
161,25.0,58.0,0.0
162,23.0,31.0,0.0
